State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
NY,11954,6/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11725,5/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12303,8/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11756,4/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10026,4/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11792,8/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12305,11/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12520,12/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11937,7/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11215,5/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12065,6/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11598,12/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10580,6/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,14222,2/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11747,5/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10901,5/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10566,6/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,14618,9/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11706,1/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10701,3/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11577,7/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11901,9/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11040,10/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10918,7/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
