State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
NC,28715,3/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28203,12/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27539,12/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28202,3/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28205,8/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27610,4/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27605,6/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28704,5/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28451,9/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28732,3/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28411,6/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28704,11/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27006,10/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27012,10/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28027,5/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28409,9/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27408,9/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,Error,12/1/21,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,27954,5/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
NC,28791,10/1/22,TESLA,MODEL 3,2020,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Snapshot (2/3/2023),TRUE
