,bd,hour,time,end_use,category,energy
424,False,5,04:30:00,hot_tub_heater,Hot Tub,0.21691776370754987
425,False,5,04:30:00,hot_tub_pump,Hot Tub,0.21324316956194006
426,False,5,04:30:00,hot_water,HVAC,0.5474936113796421
427,False,5,04:30:00,lighting_exterior,Lighting,0.14718968843057542
428,False,5,04:30:00,lighting_garage,Lighting,0.02759205804975254
429,False,5,04:30:00,lighting_interior,Lighting,0.5448355698421379
430,False,5,04:30:00,mech_vent,HVAC,0.04212300590375077
431,False,5,04:30:00,plug_loads,Plugs,4.778443356235694
432,False,5,04:30:00,pool_heater,Pool,0.009543093825803881
433,False,5,04:30:00,pool_pump,Pool,0.18575760796731622
434,False,5,04:30:00,range_oven,Kitchen,0.15978710451741543
435,False,5,04:30:00,refrigerator,Kitchen,1.2842567096798165
436,False,5,04:30:00,well_pump,Kitchen,0.04187579075779747
437,False,5,04:45:00,ceiling_fan,HVAC,0.05314516806256309
438,False,5,04:45:00,clothes_dryer,Laundry,0.08242555580620842
439,False,5,04:45:00,clothes_washer,Laundry,0.008432368695365806
440,False,5,04:45:00,cooling,HVAC,0.9954416130263053
441,False,5,04:45:00,cooling_fans_pumps,HVAC,0.1347742835743308
442,False,5,04:45:00,dishwasher,Kitchen,0.01068951417195358
443,False,5,04:45:00,freezer,Kitchen,0.1959858829970483
444,False,5,04:45:00,heating,HVAC,2.1732125712322605
445,False,5,04:45:00,heating_fans_pumps,HVAC,1.4058995728123163
446,False,5,04:45:00,heating_hp_bkup,HVAC,0.11825937893730676
447,False,5,04:45:00,hot_tub_heater,Hot Tub,0.21691776370754987
448,False,5,04:45:00,hot_tub_pump,Hot Tub,0.21324316956194006
449,False,5,04:45:00,hot_water,HVAC,0.6004739529784584
450,False,5,04:45:00,lighting_exterior,Lighting,0.14718968843057542
451,False,5,04:45:00,lighting_garage,Lighting,0.02759205804975254
452,False,5,04:45:00,lighting_interior,Lighting,0.5554615985754187
453,False,5,04:45:00,mech_vent,HVAC,0.04212300590375077
454,False,5,04:45:00,plug_loads,Plugs,4.776986971794926
455,False,5,04:45:00,pool_heater,Pool,0.009543093825803881
456,False,5,04:45:00,pool_pump,Pool,0.18575760796731622
457,False,5,04:45:00,range_oven,Kitchen,0.2005929716912072
458,False,5,04:45:00,refrigerator,Kitchen,1.2842567096798165
459,False,5,04:45:00,well_pump,Kitchen,0.04187579075779747
460,False,6,05:00:00,ceiling_fan,HVAC,0.05313215673909187
461,False,6,05:00:00,clothes_dryer,Laundry,0.09640747490905476
462,False,6,05:00:00,clothes_washer,Laundry,0.011628784428574585
463,False,6,05:00:00,cooling,HVAC,0.9875265549124218
464,False,6,05:00:00,cooling_fans_pumps,HVAC,0.13359192251580018
465,False,6,05:00:00,dishwasher,Kitchen,0.012202068250650216
466,False,6,05:00:00,freezer,Kitchen,0.1959858829970483
467,False,6,05:00:00,heating,HVAC,2.1729625574242775
468,False,6,05:00:00,heating_fans_pumps,HVAC,1.4054884149906257
469,False,6,05:00:00,heating_hp_bkup,HVAC,0.11900509961987653
470,False,6,05:00:00,hot_tub_heater,Hot Tub,0.21691776370754987
471,False,6,05:00:00,hot_tub_pump,Hot Tub,0.21324316956194006
472,False,6,05:00:00,hot_water,HVAC,0.6824667472560805
473,False,6,05:00:00,lighting_exterior,Lighting,0.14718968843057542
474,False,6,05:00:00,lighting_garage,Lighting,0.02759205804975254
475,False,6,05:00:00,lighting_interior,Lighting,0.5554525642979895
476,False,6,05:00:00,mech_vent,HVAC,0.04212300590375077
477,False,6,05:00:00,plug_loads,Plugs,4.776812620060412
478,False,6,05:00:00,pool_heater,Pool,0.009543093825803881
479,False,6,05:00:00,pool_pump,Pool,0.18575760796731622
480,False,6,05:00:00,range_oven,Kitchen,0.252169416037145
481,False,6,05:00:00,refrigerator,Kitchen,1.2842567096798165
482,False,6,05:00:00,well_pump,Kitchen,0.04187579075779747
483,False,6,05:15:00,ceiling_fan,HVAC,0.05661491978733535
484,False,6,05:15:00,clothes_dryer,Laundry,0.12102794307531452
485,False,6,05:15:00,clothes_washer,Laundry,0.015072857201741357
486,False,6,05:15:00,cooling,HVAC,0.9944606574352424
487,False,6,05:15:00,cooling_fans_pumps,HVAC,0.13453089817641808
488,False,6,05:15:00,dishwasher,Kitchen,0.014847000266014404
489,False,6,05:15:00,freezer,Kitchen,0.1982861867880935
490,False,6,05:15:00,heating,HVAC,2.309056974787932
491,False,6,05:15:00,heating_fans_pumps,HVAC,1.4651606029990287
492,False,6,05:15:00,heating_hp_bkup,HVAC,0.1253663111152923
493,False,6,05:15:00,hot_tub_heater,Hot Tub,0.21231651783411948
494,False,6,05:15:00,hot_tub_pump,Hot Tub,0.2107925727099687
495,False,6,05:15:00,hot_water,HVAC,0.770118828952346
496,False,6,05:15:00,lighting_exterior,Lighting,0.16615268585354434
497,False,6,05:15:00,lighting_garage,Lighting,0.03340502638335808
498,False,6,05:15:00,lighting_interior,Lighting,0.7720390057006944
499,False,6,05:15:00,mech_vent,HVAC,0.047999705172698394
500,False,6,05:15:00,plug_loads,Plugs,4.8287063934010455
501,False,6,05:15:00,pool_heater,Pool,0.01684755262388282
502,False,6,05:15:00,pool_pump,Pool,0.3275129821269656
503,False,6,05:15:00,range_oven,Kitchen,0.3097329840538674
504,False,6,05:15:00,refrigerator,Kitchen,1.323761493605819
505,False,6,05:15:00,well_pump,Kitchen,0.056310602116110185
506,False,6,05:30:00,ceiling_fan,HVAC,0.056594592663119926
507,False,6,05:30:00,clothes_dryer,Laundry,0.15955118221824846
508,False,6,05:30:00,clothes_washer,Laundry,0.019260195690785218
509,False,6,05:30:00,cooling,HVAC,1.0058704588348295
510,False,6,05:30:00,cooling_fans_pumps,HVAC,0.13693067721785082
511,False,6,05:30:00,dishwasher,Kitchen,0.01925248709537019
512,False,6,05:30:00,freezer,Kitchen,0.1982861867880935
513,False,6,05:30:00,heating,HVAC,2.248437022338152
514,False,6,05:30:00,heating_fans_pumps,HVAC,1.4489823233949055
515,False,6,05:30:00,heating_hp_bkup,HVAC,0.12459294750776291
516,False,6,05:30:00,hot_tub_heater,Hot Tub,0.21231651783411948
517,False,6,05:30:00,hot_tub_pump,Hot Tub,0.2107925727099687
518,False,6,05:30:00,hot_water,HVAC,0.8635561378585898
519,False,6,05:30:00,lighting_exterior,Lighting,0.16615268585354434
520,False,6,05:30:00,lighting_garage,Lighting,0.03340502638335808
521,False,6,05:30:00,lighting_interior,Lighting,0.7714568348991913
522,False,6,05:30:00,mech_vent,HVAC,0.047999705172698394
523,False,6,05:30:00,plug_loads,Plugs,4.828530863282519
524,False,6,05:30:00,pool_heater,Pool,0.01684755262388282
525,False,6,05:30:00,pool_pump,Pool,0.3275129821269656
526,False,6,05:30:00,range_oven,Kitchen,0.38079940897302567
527,False,6,05:30:00,refrigerator,Kitchen,1.323761493605819
528,False,6,05:30:00,well_pump,Kitchen,0.056310602116110185
529,False,6,05:45:00,ceiling_fan,HVAC,0.058201466562149494
530,False,6,05:45:00,clothes_dryer,Laundry,0.20362073121262858
531,False,6,05:45:00,clothes_washer,Laundry,0.024550256118849006
532,False,6,05:45:00,cooling,HVAC,1.0238947751931837
533,False,6,05:45:00,cooling_fans_pumps,HVAC,0.1408047128575743
534,False,6,05:45:00,dishwasher,Kitchen,0.026174707579398188
535,False,6,05:45:00,freezer,Kitchen,0.1982861867880935
536,False,6,05:45:00,heating,HVAC,2.281887269207989
537,False,6,05:45:00,heating_fans_pumps,HVAC,1.4563705947558725
538,False,6,05:45:00,heating_hp_bkup,HVAC,0.12550889558080341
539,False,6,05:45:00,hot_tub_heater,Hot Tub,0.21231651783411948
540,False,6,05:45:00,hot_tub_pump,Hot Tub,0.2107925727099687
541,False,6,05:45:00,hot_water,HVAC,0.9638848328672013
542,False,6,05:45:00,lighting_exterior,Lighting,0.16615268585354434
543,False,6,05:45:00,lighting_garage,Lighting,0.03340502638335808
544,False,6,05:45:00,lighting_interior,Lighting,0.8447031229434515
545,False,6,05:45:00,mech_vent,HVAC,0.047999705172698394
546,False,6,05:45:00,plug_loads,Plugs,4.8452737852259595
547,False,6,05:45:00,pool_heater,Pool,0.01684755262388282
548,False,6,05:45:00,pool_pump,Pool,0.3275129821269656
549,False,6,05:45:00,range_oven,Kitchen,0.47019996704715483
550,False,6,05:45:00,refrigerator,Kitchen,1.323761493605819
551,False,6,05:45:00,well_pump,Kitchen,0.056310602116110185
552,False,7,06:00:00,ceiling_fan,HVAC,0.058181041239266366
553,False,7,06:00:00,clothes_dryer,Laundry,0.25986622761204875
554,False,7,06:00:00,clothes_washer,Laundry,0.031816859330526755
555,False,7,06:00:00,cooling,HVAC,1.0505816379240096
556,False,7,06:00:00,cooling_fans_pumps,HVAC,0.14619262825800847
557,False,7,06:00:00,dishwasher,Kitchen,0.03357883802520011
558,False,7,06:00:00,freezer,Kitchen,0.1982861867880935
559,False,7,06:00:00,heating,HVAC,2.266508326759004
560,False,7,06:00:00,heating_fans_pumps,HVAC,1.4497779781000044
561,False,7,06:00:00,heating_hp_bkup,HVAC,0.12545959984961433
562,False,7,06:00:00,hot_tub_heater,Hot Tub,0.21231651783411948
563,False,7,06:00:00,hot_tub_pump,Hot Tub,0.2107925727099687
564,False,7,06:00:00,hot_water,HVAC,1.0862496035053502
565,False,7,06:00:00,lighting_exterior,Lighting,0.16615268585354434
566,False,7,06:00:00,lighting_garage,Lighting,0.03340502638335808
567,False,7,06:00:00,lighting_interior,Lighting,0.8432475240920253
568,False,7,06:00:00,mech_vent,HVAC,0.047999705172698394
569,False,7,06:00:00,plug_loads,Plugs,4.845159285579413
570,False,7,06:00:00,pool_heater,Pool,0.01684755262388282
571,False,7,06:00:00,pool_pump,Pool,0.3275129821269656
572,False,7,06:00:00,range_oven,Kitchen,0.5691062543540252
573,False,7,06:00:00,refrigerator,Kitchen,1.323761493605819
574,False,7,06:00:00,well_pump,Kitchen,0.056310602116110185
575,False,7,06:15:00,ceiling_fan,HVAC,0.06497265749524357
576,False,7,06:15:00,clothes_dryer,Laundry,0.3278958587323566
577,False,7,06:15:00,clothes_washer,Laundry,0.03819658127480539
578,False,7,06:15:00,cooling,HVAC,1.0950113796315404
579,False,7,06:15:00,cooling_fans_pumps,HVAC,0.15431704593144394
580,False,7,06:15:00,dishwasher,Kitchen,0.04224207178834594
581,False,7,06:15:00,freezer,Kitchen,0.20794746271048317
582,False,7,06:15:00,heating,HVAC,2.3812644191265164
583,False,7,06:15:00,heating_fans_pumps,HVAC,1.5002134030265164
584,False,7,06:15:00,heating_hp_bkup,HVAC,0.13196000795650528
585,False,7,06:15:00,hot_tub_heater,Hot Tub,0.11939809068804144
586,False,7,06:15:00,hot_tub_pump,Hot Tub,0.11989178448994028
587,False,7,06:15:00,hot_water,HVAC,1.1874777492108273
588,False,7,06:15:00,lighting_exterior,Lighting,0.18626293831133833
589,False,7,06:15:00,lighting_garage,Lighting,0.04309031188000224
590,False,7,06:15:00,lighting_interior,Lighting,1.2954948107089181
591,False,7,06:15:00,mech_vent,HVAC,0.05468295919886053
592,False,7,06:15:00,plug_loads,Plugs,5.052346837899842
593,False,7,06:15:00,pool_heater,Pool,0.02866114694508268
594,False,7,06:15:00,pool_pump,Pool,0.557128324562417
595,False,7,06:15:00,range_oven,Kitchen,0.6641859359776747
596,False,7,06:15:00,refrigerator,Kitchen,1.3910400031168328
597,False,7,06:15:00,well_pump,Kitchen,0.07424811085221097
598,False,7,06:30:00,ceiling_fan,HVAC,0.064883247608296
599,False,7,06:30:00,clothes_dryer,Laundry,0.421676568379573
600,False,7,06:30:00,clothes_washer,Laundry,0.046187841554829676
601,False,7,06:30:00,cooling,HVAC,1.1507869954059808
602,False,7,06:30:00,cooling_fans_pumps,HVAC,0.16482965520352272
603,False,7,06:30:00,dishwasher,Kitchen,0.05172295675815721
604,False,7,06:30:00,freezer,Kitchen,0.20794746271048317
605,False,7,06:30:00,heating,HVAC,2.3108398697988273
606,False,7,06:30:00,heating_fans_pumps,HVAC,1.472512884548281
607,False,7,06:30:00,heating_hp_bkup,HVAC,0.12980940803438
608,False,7,06:30:00,hot_tub_heater,Hot Tub,0.11939809068804144
609,False,7,06:30:00,hot_tub_pump,Hot Tub,0.11989178448994028
610,False,7,06:30:00,hot_water,HVAC,1.3140049649757564
611,False,7,06:30:00,lighting_exterior,Lighting,0.18626293831133833
612,False,7,06:30:00,lighting_garage,Lighting,0.04309031188000224
613,False,7,06:30:00,lighting_interior,Lighting,1.2904490685661103
614,False,7,06:30:00,mech_vent,HVAC,0.05468295919886053
615,False,7,06:30:00,plug_loads,Plugs,5.050797312022754
616,False,7,06:30:00,pool_heater,Pool,0.02866114694508268
617,False,7,06:30:00,pool_pump,Pool,0.557128324562417
618,False,7,06:30:00,range_oven,Kitchen,0.7577763366068742
619,False,7,06:30:00,refrigerator,Kitchen,1.3910400031168328
620,False,7,06:30:00,well_pump,Kitchen,0.07424811085221097
621,False,7,06:45:00,ceiling_fan,HVAC,0.06768372631330866
622,False,7,06:45:00,clothes_dryer,Laundry,0.5259705255902083
623,False,7,06:45:00,clothes_washer,Laundry,0.05428333972062535
624,False,7,06:45:00,cooling,HVAC,1.2114363092574059
625,False,7,06:45:00,cooling_fans_pumps,HVAC,0.1762042032814029
626,False,7,06:45:00,dishwasher,Kitchen,0.06326856691518365
627,False,7,06:45:00,freezer,Kitchen,0.20794746271048317
628,False,7,06:45:00,heating,HVAC,2.3210340698908647
629,False,7,06:45:00,heating_fans_pumps,HVAC,1.4678315085620013
630,False,7,06:45:00,heating_hp_bkup,HVAC,0.12942407646229628
631,False,7,06:45:00,hot_tub_heater,Hot Tub,0.11939809068804144
632,False,7,06:45:00,hot_tub_pump,Hot Tub,0.11989178448994028
633,False,7,06:45:00,hot_water,HVAC,1.4247337335832537
634,False,7,06:45:00,lighting_exterior,Lighting,0.18626293831133833
635,False,7,06:45:00,lighting_garage,Lighting,0.04309031188000224
636,False,7,06:45:00,lighting_interior,Lighting,1.439692729429787
637,False,7,06:45:00,mech_vent,HVAC,0.05468295919886053
638,False,7,06:45:00,plug_loads,Plugs,5.108862871628796
639,False,7,06:45:00,pool_heater,Pool,0.02866114694508268
640,False,7,06:45:00,pool_pump,Pool,0.557128324562417
641,False,7,06:45:00,range_oven,Kitchen,0.8451331840086774
642,False,7,06:45:00,refrigerator,Kitchen,1.3910400031168328
643,False,7,06:45:00,well_pump,Kitchen,0.07424811085221097
644,False,8,07:00:00,ceiling_fan,HVAC,0.06749032403725899
645,False,8,07:00:00,clothes_dryer,Laundry,0.6437408751623324
646,False,8,07:00:00,clothes_washer,Laundry,0.06300235032702897
647,False,8,07:00:00,cooling,HVAC,1.273150342163448
648,False,8,07:00:00,cooling_fans_pumps,HVAC,0.18826938258926904
649,False,8,07:00:00,dishwasher,Kitchen,0.0772287350131328
650,False,8,07:00:00,freezer,Kitchen,0.20794746271048317
651,False,8,07:00:00,heating,HVAC,2.2861420701817483
652,False,8,07:00:00,heating_fans_pumps,HVAC,1.4488037491176795
653,False,8,07:00:00,heating_hp_bkup,HVAC,0.12792070395903032
654,False,8,07:00:00,hot_tub_heater,Hot Tub,0.11939809068804144
655,False,8,07:00:00,hot_tub_pump,Hot Tub,0.11989178448994028
656,False,8,07:00:00,hot_water,HVAC,1.5554527067772737
657,False,8,07:00:00,lighting_exterior,Lighting,0.18626293831133833
658,False,8,07:00:00,lighting_garage,Lighting,0.04309031188000224
659,False,8,07:00:00,lighting_interior,Lighting,1.4265470210818028
660,False,8,07:00:00,mech_vent,HVAC,0.05468295919886053
661,False,8,07:00:00,plug_loads,Plugs,5.105073286843302
662,False,8,07:00:00,pool_heater,Pool,0.02866114694508268
663,False,8,07:00:00,pool_pump,Pool,0.557128324562417
664,False,8,07:00:00,range_oven,Kitchen,0.929099329613213
665,False,8,07:00:00,refrigerator,Kitchen,1.3910400031168328
666,False,8,07:00:00,well_pump,Kitchen,0.07424811085221097
667,False,8,07:15:00,ceiling_fan,HVAC,0.0661088651799517
668,False,8,07:15:00,clothes_dryer,Laundry,0.7729737588186023
669,False,8,07:15:00,clothes_washer,Laundry,0.07210212626746791
670,False,8,07:15:00,cooling,HVAC,1.3437387359682067
671,False,8,07:15:00,cooling_fans_pumps,HVAC,0.20163539964825472
672,False,8,07:15:00,dishwasher,Kitchen,0.09059440837678151
673,False,8,07:15:00,freezer,Kitchen,0.21323816142988705
674,False,8,07:15:00,heating,HVAC,2.3336686541734326
675,False,8,07:15:00,heating_fans_pumps,HVAC,1.477537563076866
676,False,8,07:15:00,heating_hp_bkup,HVAC,0.12934492833612415
677,False,8,07:15:00,hot_tub_heater,Hot Tub,0.08483284704572079
678,False,8,07:15:00,hot_tub_pump,Hot Tub,0.08393005759415309
679,False,8,07:15:00,hot_water,HVAC,1.6356594145873002
680,False,8,07:15:00,lighting_exterior,Lighting,0.16484188093765248
681,False,8,07:15:00,lighting_garage,Lighting,0.03153831880957481
682,False,8,07:15:00,lighting_interior,Lighting,1.9216253750959504
683,False,8,07:15:00,mech_vent,HVAC,0.04655505547272141
684,False,8,07:15:00,plug_loads,Plugs,5.385210223536178
685,False,8,07:15:00,pool_heater,Pool,0.053078491167189754
686,False,8,07:15:00,pool_pump,Pool,1.032383951817818
687,False,8,07:15:00,range_oven,Kitchen,0.9968374579884314
688,False,8,07:15:00,refrigerator,Kitchen,1.4378685909784532
689,False,8,07:15:00,well_pump,Kitchen,0.0804395368511607
690,False,8,07:30:00,ceiling_fan,HVAC,0.0659375576041362
691,False,8,07:30:00,clothes_dryer,Laundry,0.9054646778720675
692,False,8,07:30:00,clothes_washer,Laundry,0.08091511299886749
693,False,8,07:30:00,cooling,HVAC,1.4281752531910605
694,False,8,07:30:00,cooling_fans_pumps,HVAC,0.2171604617147885
695,False,8,07:30:00,dishwasher,Kitchen,0.10473928816868817
696,False,8,07:30:00,freezer,Kitchen,0.21323816142988705
697,False,8,07:30:00,heating,HVAC,2.2542409563943284
698,False,8,07:30:00,heating_fans_pumps,HVAC,1.435994764001264
699,False,8,07:30:00,heating_hp_bkup,HVAC,0.12514423482827208
700,False,8,07:30:00,hot_tub_heater,Hot Tub,0.08483284704572079
701,False,8,07:30:00,hot_tub_pump,Hot Tub,0.08393005759415309
702,False,8,07:30:00,hot_water,HVAC,1.7464199995631349
703,False,8,07:30:00,lighting_exterior,Lighting,0.16484188093765248
704,False,8,07:30:00,lighting_garage,Lighting,0.03153831880957481
705,False,8,07:30:00,lighting_interior,Lighting,1.9015965293336858
706,False,8,07:30:00,mech_vent,HVAC,0.04655505547272141
707,False,8,07:30:00,plug_loads,Plugs,5.377799120984968
708,False,8,07:30:00,pool_heater,Pool,0.053078491167189754
709,False,8,07:30:00,pool_pump,Pool,1.032383951817818
710,False,8,07:30:00,range_oven,Kitchen,1.0366448411089748
711,False,8,07:30:00,refrigerator,Kitchen,1.4378685909784532
712,False,8,07:30:00,well_pump,Kitchen,0.0804395368511607
713,False,8,07:45:00,ceiling_fan,HVAC,0.06775202348669913
714,False,8,07:45:00,clothes_dryer,Laundry,1.0357096460970634
715,False,8,07:45:00,clothes_washer,Laundry,0.08909604400556857
716,False,8,07:45:00,cooling,HVAC,1.521861937613947
717,False,8,07:45:00,cooling_fans_pumps,HVAC,0.23440296938019037
718,False,8,07:45:00,dishwasher,Kitchen,0.11780741956918357
719,False,8,07:45:00,freezer,Kitchen,0.21323816142988705
720,False,8,07:45:00,heating,HVAC,2.2280909948791927
721,False,8,07:45:00,heating_fans_pumps,HVAC,1.4145549997813796
722,False,8,07:45:00,heating_hp_bkup,HVAC,0.12115692702534814
723,False,8,07:45:00,hot_tub_heater,Hot Tub,0.08483284704572079
724,False,8,07:45:00,hot_tub_pump,Hot Tub,0.08393005759415309
725,False,8,07:45:00,hot_water,HVAC,1.830544294122013
726,False,8,07:45:00,lighting_exterior,Lighting,0.16484188093765248
727,False,8,07:45:00,lighting_garage,Lighting,0.03153831880957481
728,False,8,07:45:00,lighting_interior,Lighting,2.036927648453251
729,False,8,07:45:00,mech_vent,HVAC,0.04655505547272141
730,False,8,07:45:00,plug_loads,Plugs,5.446264115898557
731,False,8,07:45:00,pool_heater,Pool,0.053078491167189754
732,False,8,07:45:00,pool_pump,Pool,1.032383951817818
733,False,8,07:45:00,range_oven,Kitchen,1.0651359570609222
734,False,8,07:45:00,refrigerator,Kitchen,1.4378685909784532
735,False,8,07:45:00,well_pump,Kitchen,0.0804395368511607
736,False,9,08:00:00,ceiling_fan,HVAC,0.06745831127158639
737,False,9,08:00:00,clothes_dryer,Laundry,1.1730937065637195
738,False,9,08:00:00,clothes_washer,Laundry,0.09666829057048551
739,False,9,08:00:00,cooling,HVAC,1.6207034138001306
740,False,9,08:00:00,cooling_fans_pumps,HVAC,0.2523552570157811
741,False,9,08:00:00,dishwasher,Kitchen,0.12783296344943376
742,False,9,08:00:00,freezer,Kitchen,0.21323816142988705
743,False,9,08:00:00,heating,HVAC,2.175290700537618
744,False,9,08:00:00,heating_fans_pumps,HVAC,1.3810594833257293
745,False,9,08:00:00,heating_hp_bkup,HVAC,0.11629628937116869
746,False,9,08:00:00,hot_tub_heater,Hot Tub,0.08483284704572079
747,False,9,08:00:00,hot_tub_pump,Hot Tub,0.08393005759415309
748,False,9,08:00:00,hot_water,HVAC,1.8958401725320155
749,False,9,08:00:00,lighting_exterior,Lighting,0.16484188093765248
750,False,9,08:00:00,lighting_garage,Lighting,0.03153831880957481
751,False,9,08:00:00,lighting_interior,Lighting,2.0074560679035796
752,False,9,08:00:00,mech_vent,HVAC,0.04655505547272141
753,False,9,08:00:00,plug_loads,Plugs,5.434147333190811
754,False,9,08:00:00,pool_heater,Pool,0.053078491167189754
